id, long, lat
E19030034266, -117.0850959, 32.7091662
E19070014803, -117.2136281, 32.751217
E19060044212, -117.142592, 32.7065387
E19010004103, -117.1311299, 32.7105948
E19100028816, -117.0976147, 32.7929621
E19040009750, -117.1584785, 32.7441568
E19060015332, -117.0599499, 32.7542686
E19060051402, -117.160275, 32.7158153
E19100049590, -117.1543344, 32.7162212
E19090035640, -117.1456713, 32.9563476
E19060049798, -117.1561421, 32.8049374
E19050039673, -117.066729, 32.5659757
E19060020264, -117.0954835, 32.7633212
E19120012180, -117.1474386, 32.7054812
E19060038544, -117.0997759, 32.7823671
E19070056357, -117.2493391, 32.7458461
E19070026279, -117.1423879, 32.7051894
E19020012557, -117.1770182, 32.8336593
E19020043077, -117.234373, 32.7824669
E19050043501, -117.2498936, 32.9806273
E19110003011, -117.1440032, 32.7117366
E19030041227, -117.1504866, 32.7259299
E19100054483, -117.1388481, 32.8028065
E19010033822, -117.0850749, 32.7059215
E19060012197, -117.2280362, 32.8230807
E19030028390, -117.1949226, 32.8381166
E19080045150, -117.2481686, 32.7502277
E19090027567, -117.2443928, 32.7913569
E19110034389, -117.059542, 32.7531334
E19070045985, -117.0962056, 33.0065665
E19030000826, -117.151728, 32.7159732
E19120003905, -117.1136747, 32.7532782
E19110034817, -117.2005291, 32.7634963
E19030044898, -117.2487936, 32.721786
E19030043702, -117.2612346, 32.8369662
E19040017961, -117.1481666, 32.7540102
E19110032763, -117.0826159, 32.75505570000001
E19100015981, -117.1259229, 32.7554226
E19120005966, -117.1494358, 32.7062812
E19080018984, -117.022828, 32.5771175
E19080042256, -117.0955383, 32.7932134
E19120003872, -117.1983687, 32.7657516
E19050052166, -117.0927525, 32.5700404
E19070014118, -117.0580397, 32.6691268
E19060013780, -117.2559917, 32.797378
E19020007700, -117.0584242, 32.7429945
E19120048475, -117.166135, 32.7542698
E19080047763, -117.2099549, 32.9429128
E19100022444, -117.1649862, 32.7537856
E19120000892, -117.2503606, 32.7926
E19080017137, -117.1093507, 32.755494
E19070051127, -117.1638487, 32.7219676
E19030037243, -117.1806232, 32.8346771
E19010021581, -117.1463999, 32.7484633
E19070014845, -117.1143303, 32.7515682
E19120011248, -117.1338572, 32.7521962
E19050010889, -117.1273495, 32.8398263
E19100025357, -122.9863281, 45.522208
E19060037031, -117.250648, 32.793537
E19040023307, -117.1629862, 32.74530730000001
E19080051081, -117.2044605, 32.7510829
E19020019730, -117.022161, 32.7975134
E19050034227, -117.0844731, 32.7104556
E19110018056, -122.9863281, 45.522208
E19090026869, -117.191673, 32.79343
E19120041910, -117.1488939, 32.76717259999999
E19090027085, -117.1340374, 32.7063644
E19020009211, -117.2427681, 32.7996344
E19120001887, -117.0746294, 32.5750742
E19030006516, -117.099488, 32.7029783
E19020008551, -117.2159329, 32.8725464
E19110050065, -117.0850014, 32.72141
E19020018057, -117.0859847, 32.5842171
E19020001276, -117.1023619, 32.7632177
E19080021877, -117.0904075, 33.0068616
E19080021316, -117.0429026, 32.7033694
E19100021983, -117.0982376, 32.7023465
E19110006304, -117.1612093, 32.7225886
E19110021366, -117.2177552, 32.8066314
E19060025184, -117.2343789, 32.7459994
E19080049299, -117.0955252, 32.7495809
E19030011371, -117.1595951, 32.7144119
E19050051179, -117.1850425, 32.8513103
E19070053354, -117.1776534, 32.8180813
E19060000204, -117.1239256, 32.7633846
E19020044199, -117.1683057, 32.7157849
E19060005013, -117.1760182, 32.8208706
E19100049748, -117.2703681, 32.839641
E19080005237, -117.2530071, 32.77356049999999
E19010027447, -117.1593715, 32.7485038
E19070010507, -117.1485282, 32.7062833
E19110009628, -117.1496831, 32.7068352
E19070029431, -117.1381546, 32.71160250000001
E19110023623, -117.1337593, 32.7149173
E19070033373, -117.0547724, 32.7554471
E19060028455, -117.1602403, 32.725583
E19090033320, -117.1294452, 32.7189959
E19030026686, -117.110321, 32.698019
E19050029440, -117.1787687, 32.7404707
E19040000552, -117.0965734, 32.7514169
E19100030750, -117.165621, 32.7208987
E19120028871, -122.9863281, 45.522208
E19070040449, -117.0812933, 32.7491431
E19080000485, -117.2372828, 32.7499426
E19040027703, -117.1805208, 32.7759133
E19100016352, -117.1619559, 32.7117435
E19020019004, -117.0607479, 32.7650374
E19090001480, -117.1241047, 32.9027456
E19110020971, -117.1076543, 32.761108
E19070044345, -117.1388397, 32.7540562
E19060001988, -117.12793, 32.725532
E19040031836, -117.0396176, 32.5454208
E19030023641, -117.1555993, 32.7125937
E19070054160, -117.1317758, 32.8098601
E19060026800, -117.158233, 32.805753
E19080005477, -117.2533677, 32.7878917
E19080046756, -117.1485613, 32.7083812
E19120012888, -117.1534431, 32.76690480000001
E19040004864, -117.1556631, 32.7188864
E19110022287, -117.216476, 32.8641268
E19020003045, -117.1314281, 32.7573083
E19020006300, -117.0884706, 32.7471391
E19050017891, -117.0721554, 32.990767
E19020010604, -117.2564239, 32.856871
E19010047468, -117.066729, 32.5659757
E19100040742, -117.2196962, 32.7358703
E19040040352, -117.1380701, 32.6948657
E19020016996, -117.1070296, 32.7277929
E19070045980, -117.1302066, 32.7798153
E19070035665, -117.1610234, 32.7083528
E19030015324, -117.2513751, 32.7496479
E19050047474, -117.0956781, 32.7137218
E19120033479, -117.0444436, 32.5670489
E19030023838, -117.158318, 32.7136344
E19110001406, -117.127289, 32.693874
E19110017988, -117.0655325, 32.5818904
E19050000690, -117.1195716, 32.7831122
E19020018656, -117.1485251, 32.8081829
E19020035794, -117.0957672, 32.9470526
E19070042506, -117.0893946, 32.7041909
E19120021379, -117.0565922, 32.564081
E19080025891, -117.1569198, 32.7112031
E19020014063, -117.1720309, 32.9108196
E19100041766, -117.2549211, 32.7947278
E19080034559, -117.151728, 32.7159732
E19060049576, -117.1592414, 32.7069634
E19010002154, -117.1360346, 32.6984979
E19030023521, -117.1405031, 32.9303019
E19060027557, -117.1167872, 32.7515728
E19030007783, -117.218727, 32.752876
E19080049838, -117.1294399, 32.7852818
E19050028611, -117.1206231, 32.9053585
E19060028845, -117.1314393, 32.7629073
E19040037157, -117.0347188, 32.6917185
E19120045475, -117.0821267, 32.71777580000001
E19060042287, -117.188905, 32.8981426
E19070017521, -117.2020657, 32.7754064
E19120044207, -117.12948, 32.6959525
E19080007085, -117.2093012, 32.9686312
E19080020880, -117.2538142, 32.790889
E19060049647, -117.1316608, 32.7812519
E19040029895, -117.1565064, 32.7147021
E19090027855, -116.9969412, 32.5628703
E19020042332, -117.0516876, 32.7422586
E19020028717, -117.1377043, 32.8322858
E19090046740, -117.2407667, 32.9426456
E19090054639, -117.1253134, 32.6959781
E19090023509, -117.1015222, 32.7498668
E19050039501, -117.1024476, 32.6898043
E19070001870, -117.0977509, 32.7742032
E19060044833, -117.2020706, 32.7585521
E19040009473, -117.2734666, 32.8274465
E19060041415, -117.2500049, 32.7977588
E19070037651, -117.1755633, 32.7952682
E19110043997, -117.0760356, 32.9845516
E19070022844, -117.1572394, 32.748639
E19110033494, -117.1086693, 32.7844578
E19010036871, -117.2101203, 32.8756197
E19040042369, -117.045571, 32.5453247
E19110036053, -117.2341257, 32.868604
E19010034313, -117.156609, 32.7128134
E19010002884, -117.097697, 32.7908786
E19050009501, -117.2081916, 32.7478485
E19060020001, -117.1368394, 32.8324048
E19080014675, -117.1182094, 32.9176348
E19100003268, -117.1954724, 32.7641365
E19050019905, -117.1143081, 32.7116004
E19120012961, -117.0533014, 32.7158803
E19070008865, -117.2371576, 32.9347159
E19090006939, -117.191193, 32.831928
E19100039000, -117.0978733, 32.712173
E19070044407, -117.1424835, 32.7137129
E19030020421, -116.7060604, 32.7130419
E19100002832, -117.1686756, 32.7238176
E19070054519, -117.2071541, 32.7530985
E19100030029, -117.1737939, 32.7595583
E19060043206, -117.0402216, 32.6794733
E19120021496, -117.0701021, 32.9918294
E19090037796, -117.2499857, 32.7915752
E19110029469, -117.1009399, 32.7470313
E19100052828, -117.1699127, 32.7376253
E19050020337, -117.2382705, 32.7245334
E19030035223, -117.0775736, 32.7412352
E19040006252, -117.1466741, 32.70838
E19070031674, -117.1095273, 32.7384901
E19070043237, -117.0587573, 32.7776418
E19030043860, -117.0441917, 32.7939761
E19100002960, -117.1693119, 32.8119307
E19020003767, -117.2331061, 32.787847
E19100032196, -117.1217989, 32.7556591
E19010035068, -116.9388395, 32.7409366
E19030036856, -117.0925177, 32.696832
E19060034797, -117.1405841, 32.6991565
E19050028433, -117.1095569, 32.7608166
E19100011529, -117.1627768, 32.7499705
E19080031797, -117.1583721, 32.7168247
E19030000752, -117.1424972, 32.7168456
E19030001289, -117.1959267, 32.8377514
E19050026648, -117.1402135, 32.7063407
E19120009501, -122.9863281, 45.522208
E19110010190, -117.1141005, 32.713182
E19060006175, -117.1737837, 32.7335152
E19020016251, -117.2020706, 32.7585521
E19120006007, -117.1850425, 32.8513103
E19120007123, -117.0227798, 32.7097461
E19090051855, -117.2415831, 32.7516967
E19120040002, -117.0809359, 32.7010033
E19100042963, -117.1639106, 32.7499659
E19060013926, -117.2296966, 32.7382673
E19040035723, -117.0701626, 32.7473784
E19050038320, -117.0932534, 32.576809
E19050034332, -117.2351426, 32.900813
E19020040163, -117.1620584, 32.7226981
E19020015961, -117.2356684, 32.7891568
E19030036152, -117.2096481, 32.7636403
E19120042491, -117.1667284, 32.7681182
E19030035466, -117.0536315, 32.7685881
E19120013502, -117.2127171, 32.7364798
E19040005269, -117.2397551, 32.7588931
E19070049403, -117.032378, 32.7024108
E19120035065, -117.100176, 32.7552257
E19080038543, -117.0536315, 32.7685881
E19060004419, -117.1457684, 32.7052902
E19040015726, -117.1449053, 32.7676512
E19110032270, -117.0402632, 32.7046091
E19090038214, -117.231624, 32.7623914
E19040043410, -117.1442072, 32.770943
E19050011412, -117.0846027, 32.7217451
E19090020509, -117.0760928, 32.7252328
E19100017052, -117.1621031, 32.9226973
E19070039241, -117.0318733, 32.5768257
E19030036734, -117.0860011, 32.7699874
E19090051829, -117.1534331, 32.7062869
E19110032908, -117.1518868, 32.7104619
E19020037833, -117.1605004, 32.7515454
E19110011318, -117.0855363, 33.0293075
E19100007716, -117.1539409, 32.7680818
E19020027707, -117.2262649, 32.7641067
E19060049774, -117.2406493, 32.7999321
E19080022701, -117.2192448, 32.9580087
E19050048446, -117.0869128, 33.000181
E19040030561, -117.1475445, 32.7707063
E19110045574, -117.238991, 32.800201
E19030035035, -117.0901228, 32.7513581
E19010006110, -117.2296274, 32.8014183
E19040050944, -117.1045271, 32.7440468
E19080022084, -117.1301844, 32.7552487
E19100043082, -117.134774, 32.8314967
E19030013131, -117.1465204, 32.8972515
E19100040278, -117.2411588, 32.8072974
E19040044045, -117.1468059, 32.9127199
E19110016907, -117.1375814, 32.7484665
E19050026350, -117.0979809, 32.7004917
E19090032273, -117.1307715, 32.780315
E19030016168, -122.9863281, 45.522208
E19060042720, -117.1137783, 32.80357730000001
E19120050105, -117.0615008, 33.0442547
E19020023417, -117.2044605, 32.7510829
E19110032799, -117.0481583, 33.0515644
E19040042654, -117.0870153, 32.7472591
E19110046575, -117.0922443, 32.7531147
E19110002133, -117.0765908, 33.0168072
E19070056149, -117.131209, 32.755639
E19040015662, -117.2461689, 32.8852827
E19080010443, -117.158357, 32.7188655
E19020019402, -117.2438272, 32.9309642
E19080009494, -117.2123081, 32.7551821
E19060035503, -117.1183991, 32.7873115
E19100037204, -122.9863281, 45.522208
E19110045331, -117.2032705, 32.7531096
E19060008647, -117.0761856, 32.983205
E19030035293, -117.1145321, 32.7013783
E19010022425, -117.144331, 32.7415491
E19080003119, -117.0892901, 32.7628801
E19080044067, -117.2340202, 32.7849025
E19070033519, -117.1402135, 32.7063407
E19120012939, -117.1334734, 32.7557608
E19050027442, -117.1512519, 32.7485687
E19060039662, -117.1346514, 32.9073308
E19050004432, -117.0497923, 32.554586
E19030036048, -117.2510991, 32.76783530000001
E19070031801, -117.2000248, 32.832372
E19100027250, -117.1601176, 32.7083574
E19010013932, -117.1592326, 32.8327869
E19040034769, -117.1009476, 32.7458964
E19100016832, -117.1195716, 32.7831122
E19080004623, -117.1168376, 32.7478883
E19070056163, -117.2009218, 32.8116846
E19060047858, -117.1025223, 32.7105877
E19110035908, -117.1493164, 32.7484359
E19030005570, -117.1178262, 32.9715161
E19050014601, -117.1100076, 32.9336665
E19090033099, -117.056664, 32.5566065
E19050014696, -117.0844905, 32.7689878
E19080053386, -117.1947399, 32.8345441
E19080052670, -117.1503415, 32.7062872
E19110049463, -117.0850959, 32.7091662
E19020035978, -117.059778, 32.7478705
E19080049542, -117.0809869, 32.7536842
E19080002829, -117.1538896, 32.7270393
E19010018508, -117.1517749, 32.731434
E19010029299, -117.0876481, 32.7199271
E19030053059, -117.2546775, 32.7925636
E19070032157, -117.0562907, 32.7734201
E19020039620, -117.151657, 32.906502
E19100037249, -117.0553167, 32.5671688
E19010011564, -117.1635048, 32.802974
E19010007676, -117.0079949, 32.5809227
E19060006547, -117.1777626, 32.7276034
E19090010611, -117.0795036, 32.7710582
E19110022515, -117.23774, 32.7464601
E19090024041, -117.0932534, 32.576809
E19120015901, -117.1474386, 32.7054812
E19020014175, -117.1317758, 32.8098601
E19020004133, -117.1511163, 32.8259848
E19110046401, -117.032408, 32.5472589
E19100045586, -117.0610962, 32.793959
E19010011377, -117.16041, 32.7106
E19040045981, -117.159488, 32.709558
E19010008151, -117.0922443, 32.7531147
E19020007438, -117.1602848, 32.7313918
E19050036000, -117.1775379, 32.7721941
E19120045182, -117.1864244, 32.9656512
E19010048157, -117.1604037, 32.7686889
E19100006692, -117.1614836, 32.7149866
E19080011019, -117.25195, 32.778486
E19020016162, -117.0457108, 32.574961
E19020012700, -117.1553845, 32.7754966
E19040017061, -117.1012313, 32.7405553
E19040025596, -117.0505004, 32.667827
E19020018181, -117.2008374, 32.8330124
E19010007666, -117.2615185, 32.8343872
E19120003040, -117.1226147, 32.8303122
E19100006502, -117.1513455, 32.752114
E19040036112, -117.0433994, 32.5454719
E19120047955, -117.0429026, 32.7033694
E19010031786, -117.1099366, 32.9115983
E19020041811, -117.2550034, 32.8505015
E19070039085, -117.0754372, 32.5691162
E19010005822, -117.0205658, 32.8010012
E19050049018, -117.0380836, 32.8042868
E19090012443, -117.1546002, 32.7083977
E19050037273, -117.056664, 32.5566065
E19010003235, -117.0809869, 32.7536842
E19050007516, -117.09176, 32.584827
E19040032870, -117.0460823, 32.5502312
E19100038275, -117.249603, 32.7245137
E19090045008, -117.1254478, 32.7245228
E19110006454, -117.0925177, 32.696832
E19070051970, -117.1954724, 32.7641365
E19050003223, -117.0825003, 32.7909979
E19070018106, -117.0976821, 32.7496047
E19040003729, -117.1503325, 32.7062871
E19010047757, -117.2451352, 32.7445151
E19010038454, -117.2071541, 32.7530985
E19050027003, -117.0710806, 32.5447214
E19020026507, -117.0580958, 32.6974606
E19110013843, -117.2548418, 32.7443081
E19120029552, -117.0836353, 32.7513246
E19040003526, -117.1717605, 32.7835407
E19090010219, -117.1466643, 32.7047886
E19090021297, -117.1515229, 32.7065586
E19090022397, -122.9863281, 45.522208
E19030010732, -117.1334734, 32.7557608
E19050022337, -117.1448991, 32.7062866
E19120001583, -117.1215157, 32.9579552
E19090004364, -117.1639415, 32.7313787
E19040008838, -117.1553325, 32.7314208
E19010019042, -117.1363502, 32.7522266
E19100025257, -117.1780829, 32.7723673
E19110024799, -117.1977638, 32.8344975
E19070006028, -117.2146774, 32.8095659
E19110045561, -117.0989672, 32.753334
E19020032563, -117.1628713, 32.7179256
E19090041918, -117.2548592, 32.7301429
E19050019551, -117.1360069, 32.710552
E19090002245, -117.1278762, 32.7554985
E19090009596, -117.0111081, 32.5692541
E19040033938, -117.0426215, 32.5454408
E19030031765, -117.1645853, 32.9111315
E19020042872, -117.1206155, 32.9173182
E19040015033, -117.1179326, 32.757211
E19030011536, -117.0926761, 32.581984
E19090008559, -117.0790002, 32.9810853
E19040047312, -117.161964, 32.7128333
E19020013244, -117.1443727, 32.7042334
E19010024655, -117.0509649, 32.71136
E19070006757, -117.0955383, 32.7932134
E19090018340, -117.1657557, 32.7313641
E19020010411, -117.0792496, 32.7501042
E19110034244, -117.0619004, 32.7835166
E19090021812, -117.2262649, 32.7641067
E19070029322, -117.1426188, 32.8097371
E19100055340, -117.2341566, 32.8653172
E19100032393, -117.1597007, 32.7391155
E19080031028, -117.030612, 32.5452999
E19120021109, -117.0652531, 32.692725
E19020011718, -117.111597, 32.7853514
E19110038704, -117.2481873, 32.7981875
E19030000652, -117.1594144, 32.8223488
E19050003628, -117.1217238, 32.7516217
E19020043212, -117.153255, 32.7649034
E19060016939, -117.1784462, 32.9043712
E19030015137, -117.10184, 32.6955583
E19060047745, -117.2730914, 32.8423109
E19070041455, -117.0797503, 32.72428
E19110018693, -117.099488, 32.7029783
E19050017210, -117.1565103, 32.7157548
E19100038683, -117.0615382, 32.7670626
E19080049879, -117.2050573, 32.7910592
E19070029737, -117.0962354, 32.9582246
E19010039655, -117.0536552, 32.5667231
E19050003674, -117.2151687, 32.8698834
E19090033150, -117.211601, 32.781502
E19090016906, -117.1403468, 32.8011607
E19070041041, -117.1593885, 32.7741401
E19060004667, -117.149448, 32.7115468
E19100028607, -117.0741632, 32.9402091
E19050014880, -117.1020457, 32.828267
E19120010738, -117.1744729, 32.7676777
E19020025842, -117.110781, 32.68341
E19040013983, -117.2331192, 32.7604759
E19060042273, -117.1393847, 32.7007918
E19120005955, -117.250328, 32.82225
E19040042306, -117.0584242, 32.7429945
E19050036401, -117.1476238, 32.7037818
E19120042739, -117.172429, 32.8205368
E19110018067, -117.1448984, 32.7073415
E19020014935, -117.252083, 32.74657
E19070019909, -117.15328, 32.7669328
E19110028891, -117.166135, 32.7542698
E19060012675, -117.1559795, 32.794913
E19070055502, -117.0975019, 32.7458661
E19060023149, -117.16766, 32.7182094
E19080047633, -117.1138427, 32.9241346
E19080034939, -117.1069558, 32.7478055
E19070051568, -117.17392, 32.7373474
E19050022911, -117.190542, 32.7479476
E19080032758, -117.1317305, 32.7158549
E19100023828, -117.1044738, 32.749661
E19060018588, -117.1320311, 32.7116547
E19080009200, -117.2070075, 32.8244181
E19070052003, -117.151728, 32.7159732
E19110010645, -117.0725609, 32.9913706
E19080028248, -117.1612093, 32.7225886
E19020012007, -117.2189459, 32.74751630000001
E19100053135, -117.2397551, 32.7588931
E19110044033, -117.2503606, 32.7926
E19100039072, -117.0211203, 32.5665891
E19110011472, -117.1252294, 32.754086
E19100041658, -117.0961363, 32.7580784
E19120021188, -117.0857857, 32.7835261
E19060006157, -117.14274, 32.7031083
E19110012319, -117.1659523, 32.8348393
E19100022679, -117.1564956, 32.7104501
E19090043445, -117.1544697, 32.7081671
E19060040706, -117.1316346, 32.6962039
E19040001786, -117.0315933, 32.70915300000001
E19120044099, -117.2686633, 32.8160537
E19120024119, -117.0313393, 32.7009955
E19090028095, -117.1527831, 32.7060307
E19070009269, -117.111321, 32.6868227
E19020044365, -117.207467, 32.8768464
E19120028580, -117.2423477, 32.7509905
E19060049342, -117.0516348, 32.7830177
E19020009035, -117.0936468, 32.7043817
E19090015666, -117.2028671, 32.8550438
E19110028594, -117.1448894, 32.7052921
E19020007360, -117.0848755, 32.7680687
E19070012326, -117.1205722, 32.9129073
E19080036790, -117.2123081, 32.7551821
E19110003924, -117.0379186, 32.8042671
E19010040937, -117.2256351, 32.8011661
E19120004247, -117.0819, 32.9790615
E19120044646, -117.1359317, 32.69383
E19040046070, -117.1629201, 32.7091137
E19090006113, -117.2555185, 32.80942590000001
E19070030436, -117.1094792, 32.7495455
E19110045977, -117.1492598, 32.7314482
E19060027301, -117.1725414, 32.8779022
E19060034704, -117.04097, 32.7085756
E19040049979, -117.2289351, 32.7247501
E19110030947, -117.0699253, 32.7575404
E19020043838, -117.2510628, 32.7468659
E19120047540, -117.1162326, 32.7633327
E19040021054, -117.1602572, 32.7292938
E19040002682, -117.0576359, 33.0423707
E19040026256, -117.1370431, 33.0200273
E19090047304, -117.1756017, 32.8344417
E19060030718, -117.1275281, 32.7265365
E19030023574, -117.1801612, 32.8157735
E19090004563, -117.166135, 32.7542698
E19070031568, -117.1165301, 32.8095325
E19120037484, -122.9863281, 45.522208
E19080043304, -117.0393082, 32.5846489
E19030007256, -117.2148121, 32.757923
E19060051196, -117.1491923, 32.7381335
E19020029245, -117.1684135, 32.7204303
E19030043310, -117.046886, 32.7120473
E19060020972, -117.0936468, 32.7043817
E19030050039, -117.146109, 32.705922
E19070008808, -117.2483616, 32.7531101
E19020017420, -117.1647676, 32.7219687
E19080035092, -117.1282318, 32.7419798
E19030039664, -117.030612, 32.5452999
E19060047614, -117.2382668, 32.9434235
E19100045876, -117.0396176, 32.5454208
E19090005271, -117.1593943, 32.739758
E19050028079, -117.2072801, 32.7667542
E19010044672, -117.2050573, 32.7910592
E19070015300, -117.1544024, 32.77536
E19020012903, -117.0830731, 32.7260649
E19070027300, -117.1402135, 32.7063407
E19060013148, -117.22277, 32.7552565
E19100022569, -117.14427, 32.7014655
E19080021880, -117.1688728, 32.7856091
E19100020500, -117.0284689, 32.7168052
E19080040086, -117.2162268, 32.8770425
E19120017429, -117.065559, 32.690627
E19110036718, -117.0692332, 32.7446358
E19100046711, -117.1737939, 32.7595583
E19020012671, -117.0874918, 32.5933296
E19110021644, -117.1879117, 32.7291276
E19020037622, -117.030612, 32.5452999
E19100005016, -117.0521791, 32.583151
E19100017865, -117.1495007, 32.7193728
E19030019995, -117.1201046, 32.7083838
E19080014882, -117.087993, 32.7495884
E19020011432, -117.1506709, 32.7053787
E19100020949, -117.0709804, 33.0151346
E19090031526, -117.0938757, 32.7876617
E19040016526, -117.0857831, 32.7569589
E19110023899, -117.1517577, 32.7433989
E19060015027, -117.1170915, 32.7876681
E19050009613, -117.1448991, 32.7062866
E19060034969, -117.2246665, 32.7510745
E19080042851, -117.0999255, 32.7440303
E19100034432, -117.18187, 32.813751
E19050052486, -117.1690993, 32.8350409
E19060008532, -117.251679, 32.9466373
E19050037683, -117.1816995, 32.7412564
E19090031425, -117.066729, 32.5659757
E19030051652, -117.2404327, 32.7919328
E19030014862, -117.1301844, 32.7552487
E19100001937, -117.2053452, 32.7519448
E19050049066, -117.0336409, 32.7910621
E19100048107, -117.2262649, 32.7641067
E19090013076, -117.06318, 32.7636894
E19060014853, -117.2369519, 32.9539027
E19030021258, -117.0920799, 32.7559539
E19050008863, -117.2273156, 32.7471978
E19020037401, -117.2443108, 32.768505
E19100035146, -117.1614836, 32.7149866
E19060048184, -117.1611384, 32.7781968
E19020012620, -117.0832971, 32.9763772
E19050003940, -117.1144186, 32.7441362
E19110026988, -117.0986622, 32.7829256
E19030050668, -117.1438106, 32.6988801
E19070019064, -117.2309505, 32.7225735
E19030022349, -117.1767376, 32.7363859
E19050021115, -117.1592216, 32.7072999
E19030034009, -117.1777806, 32.8805564
E19010035683, -117.1439676, 32.7062886
E19050008605, -117.1536226, 32.7116703
E19090044211, -117.2238248, 32.7310442
E19100023988, -122.9863281, 45.522208
E19080040742, -117.0362721, 32.6895575
E19100005451, -117.2020771, 32.8175568
E19080033261, -117.1691878, 32.7209507
E19020000263, -117.030612, 32.5452999
E19020024043, -122.9863281, 45.522208
E19060003731, -117.10926, 32.7552597
E19060040167, -117.1254398, 32.8383413
E19080009167, -117.1626643, 32.7095655
E19080049767, -117.1647676, 32.7219687
E19110014880, -117.2379122, 32.809376
E19070033660, -117.1058323, 32.8389995
E19090014470, -117.1533802, 32.776389
E19050032824, -117.211792, 32.737267
E19100020744, -117.2135688, 32.7430866
E19020008333, -117.1747893, 32.8881553
E19070012479, -117.1627768, 32.7499705
E19080015194, -117.1647477, 32.7167856
E19060017742, -117.1387493, 32.9143472
E19050051694, -117.2492868, 32.8337869
E19090030185, -117.1635721, 32.7105694
E19120002131, -117.1707933, 32.7866856
E19060047455, -117.1533242, 32.713766
E19090021107, -117.0580697, 32.7109108
E19040028662, -117.1944332, 32.7500745
E19040037488, -117.135325, 32.70213460000001
E19080023512, -117.1249733, 32.748638
E19080024620, -117.2319313, 32.9547404
E19080035568, -117.2560909, 32.8113319
E19020028698, -117.1538667, 32.7747497
E19010027990, -117.1601714, 32.7178011
E19080010397, -117.0926944, 32.5858042
E19080001833, -117.124795, 32.93747260000001
E19090043491, -117.1985114, 32.7657453
E19110020851, -117.1618831, 32.7189668
E19070016323, -117.0745413, 32.5682416
E19120036014, -117.0977572, 32.7850022
E19050035157, -117.2159228, 32.8160937
E19090032575, -117.0959413, 32.9470817
E19120026954, -117.1170861, 32.9086581
E19020020084, -117.115609, 32.7478777
E19010020086, -117.1503945, 32.7147125
E19060027698, -117.0744102, 33.0229242
E19090010111, -117.2519816, 32.9503039
E19010034564, -117.1538537, 32.7188904
E19110029379, -117.1749972, 32.9091834
E19010044869, -117.0612038, 32.7620319
E19100052532, -117.0997319, 32.9373651
E19090034504, -117.0433994, 32.5454719
E19050001409, -117.1203514, 32.7437185
E19040025748, -117.1069785, 32.7459522
E19110042935, -117.0786165, 32.795178
E19050025198, -117.0632362, 32.5673369
E19010004132, -117.1635721, 32.7105694
E19100041998, -117.1619787, 32.7157488
E19020009353, -117.1640604, 32.7199215
E19030044888, -117.1206097, 32.7410322
E19020017570, -117.1547422, 32.7188659
E19050004295, -117.1534357, 32.7464097
E19060015168, -117.1239016, 32.9299786
E19040011454, -117.0267292, 32.5827058
E19090005506, -117.0753935, 32.5916159
E19070014609, -117.2234841, 32.7538047
E19080011319, -117.2207506, 32.8608734
E19100007279, -117.0586087, 32.7513533
E19020037169, -117.0085577, 32.7767354
E19020025058, -117.1821633, 32.7408249
E19030022820, -117.151728, 32.7159732
E19040006558, -117.2455155, 32.7533256
E19020017465, -117.1376001, 32.7553767
E19040027216, -117.1301628, 32.7275816
E19110003406, -117.2481843, 32.7317206
E19070003297, -117.2164963, 32.8518228
E19110028860, -117.0850749, 32.7059215
E19060000581, -122.9863281, 45.522208
E19120042131, -117.1536226, 32.7116703
E19030017127, -117.15328, 32.7669328
E19060026045, -117.0289434, 32.5884168
E19010009130, -117.0859847, 32.5842171
E19110005566, -117.0438481, 32.5547208
E19120001900, -117.2256243, 32.8011634
E19040005897, -117.1491535, 32.90329060000001
E19020038464, -117.2053819, 32.9008732
E19070019400, -117.1289243, 32.7503623
E19010014340, -117.1201046, 32.7083838
E19010045124, -117.1361396, 32.701283
E19120041553, -117.1619069, 32.8176884
E19120018452, -117.0847235, 32.754914
E19090048766, -117.0568008, 32.5651345
E19060012879, -117.0890529, 32.7202699
E19070046552, -117.0667404, 32.5692708
E19030040303, -117.252083, 32.74657
E19070037933, -117.158318, 32.7136344
E19120034687, -117.1252653, 32.7117283
E19050052727, -117.0586221, 32.7457403
E19090032520, -117.1870599, 32.8345247
E19040002967, -117.2094755, 32.7503979
E19030023975, -117.1513486, 32.890878
E19060048427, -117.1437388, 32.7484214
E19050021958, -117.1635779, 32.724294
E19030050396, -117.151404, 32.7508741
E19080043922, -117.1651229, 32.7118074
E19090026102, -117.1613508, 32.7442959
E19120023692, -117.1205148, 32.7515938
E19070003385, -117.2148017, 32.7549845
E19070009790, -117.1506709, 32.7053787
E19100037974, -117.2289616, 32.7992942
E19080052854, -117.2185844, 32.8046341
E19100020518, -117.0792496, 32.7501042
E19050031411, -117.1538896, 32.7270393
E19010012271, -117.2350829, 32.7872166
E19030040757, -117.009817, 32.7917575
E19050023331, -117.0396176, 32.5454208
E19120018118, -117.151728, 32.7159732
E19090005024, -117.0492784, 32.7689649
E19010031878, -117.030612, 32.5452999
E19090034508, -117.1192417, 32.9243294
E19110019340, -117.1558054, 32.7676674
E19020035943, -117.1069463, 32.7514983
E19110046090, -117.0859648, 32.7459739
E19100041095, -117.0817502, 32.70124510000001
E19010047662, -117.1592365, 32.7168138
